2.630385	2.630385	
8.843537	8.843537	
16.235828	16.235828	
20.634921	20.634921	
30.566893	30.566893	
36.190476	36.190476	
44.761905	44.761905	
51.156463	51.156463	
57.142857	57.142857	
64.217687	64.217687	
71.927438	71.927438	
80.045351	80.045351	
88.526077	88.526077	
99.047619	99.047619	
107.074830	107.074830	
113.333333	113.333333	
122.857143	122.857143	
128.571429	128.571429	
134.965986	134.965986	
143.401361	143.401361	
158.412698	158.412698	
166.938776	166.938776	
175.827664	175.827664	
184.897959	184.897959	
196.235828	196.235828	
206.213152	206.213152	
218.049887	218.049887	
224.308390	224.308390	
230.975057	230.975057	
240.770975	240.770975	
249.206349	249.206349	
257.687075	257.687075	
267.573696	267.573696	
277.777778	277.777778	
285.487528	285.487528	
292.380952	292.380952	
300.680272	300.680272	
308.707483	308.707483	
315.011338	315.011338	
320.997732	320.997732	
327.891156	327.891156	
335.600907	335.600907	
345.034014	345.034014	
353.424036	353.424036	
358.503401	358.503401	
367.120181	367.120181	
381.678005	381.678005	
