0.498866	0.498866	
8.208617	8.208617	
17.868481	17.868481	
23.900227	23.900227	
31.065760	31.065760	
44.353741	44.353741	
51.609977	51.609977	
59.047619	59.047619	
65.668934	65.668934	
71.549808	71.549808	
74.724411	74.724411	
81.663187	81.663187	
89.236883	89.236883	
100.302642	100.302642	
105.427359	105.427359	
110.824184	110.824184	
117.037336	117.037336	
122.978379	122.978379	
130.370670	130.370670	
135.858198	135.858198	
141.436429	141.436429	
148.057745	148.057745	
153.998788	153.998788	
160.393345	160.393345	
167.967042	167.967042	
174.089491	174.089491	
181.663187	181.663187	
190.960239	190.960239	
201.073618	201.073618	
206.833255	206.833255	
213.409218	213.409218	
221.708538	221.708538	
231.459105	231.459105	
236.946633	236.946633	
243.205137	243.205137	
251.368402	251.368402	
263.023731	263.023731	
