0.680272	0.680272	
5.941043	5.941043	
11.383220	11.383220	
15.555556	15.555556	
21.269841	21.269841	
26.167800	26.167800	
31.201814	31.201814	
36.643991	36.643991	
42.312925	42.312925	
48.616780	48.616780	
59.954649	59.954649	
70.702948	70.702948	
77.414966	77.414966	
85.079365	85.079365	
94.875283	94.875283	
101.723356	101.723356	
111.428571	111.428571	
118.730159	118.730159	
125.804989	125.804989	
134.285714	134.285714	
141.088435	141.088435	
147.392290	147.392290	
153.832200	153.832200	
158.866213	158.866213	
165.306122	165.306122	
176.235828	176.235828	
184.761905	184.761905	
191.746032	191.746032	
197.259185	197.259185	
198.891839	198.891839	
206.737644	206.737644	
212.497281	212.497281	
218.665081	218.665081	
226.646941	226.646941	
239.073244	239.073244	
