0.589569	0.589569	
7.210884	7.210884	
13.469388	13.469388	
20.136054	20.136054	
26.394558	26.394558	
32.607710	32.607710	
38.639456	38.639456	
44.535147	44.535147	
50.204082	50.204082	
56.326531	56.326531	
62.358277	62.358277	
71.655329	71.655329	
77.823129	77.823129	
84.263039	84.263039	
91.655329	91.655329	
97.687075	97.687075	
104.126984	104.126984	
108.843537	108.843537	
114.240363	114.240363	
120.952381	120.952381	
129.569161	129.569161	
134.285714	134.285714	
140.498866	140.498866	
148.027211	148.027211	
158.367347	158.367347	
