0.453515	0.453515	
6.439909	6.439909	
12.925170	12.925170	
20.997732	20.997732	
27.392290	27.392290	
31.882086	31.882086	
37.732426	37.732426	
43.492063	43.492063	
49.387755	49.387755	
55.192744	55.192744	
59.818594	59.818594	
63.567551	63.567551	
68.692268	68.692268	
76.900884	76.900884	
83.431497	83.431497	
92.501791	92.501791	
99.213810	99.213810	
104.837392	104.837392	
110.914490	110.914490	
116.674127	116.674127	
123.658254	123.658254	
127.921293	127.921293	
133.182063	133.182063	
142.479116	142.479116	
155.268231	155.268231	
160.287518	160.287518	
166.183209	166.183209	
173.847608	173.847608	
184.505205	184.505205	
