0.317460	0.317460	
5.034014	5.034014	
10.113379	10.113379	
18.684807	18.684807	
24.761905	24.761905	
30.657596	30.657596	
39.410431	39.410431	
46.802721	46.802721	
53.514739	53.514739	
59.773243	59.773243	
65.714286	65.714286	
71.065760	71.065760	
78.866213	78.866213	
89.115646	89.115646	
96.734694	96.734694	
105.215420	105.215420	
110.793651	110.793651	
116.916100	116.916100	
123.310658	123.310658	
128.843537	128.843537	
133.650794	133.650794	
142.857143	142.857143	
151.972789	151.972789	
158.639456	158.639456	
170.612245	170.612245	
177.097506	177.097506	
186.167800	186.167800	
191.156463	191.156463	
196.961451	196.961451	
204.716553	204.716553	
214.603175	214.603175	
