0.589569	0.589569	
5.215420	5.215420	
8.571429	8.571429	
15.646259	15.646259	
22.086168	22.086168	
28.480726	28.480726	
35.827664	35.827664	
44.897959	44.897959	
51.519274	51.519274	
60.408163	60.408163	
66.621315	66.621315	
72.653061	72.653061	
78.185941	78.185941	
88.072562	88.072562	
94.376417	94.376417	
102.675737	102.675737	
112.018141	112.018141	
120.181406	120.181406	
126.712018	126.712018	
134.285714	134.285714	
140.816327	140.816327	
152.789116	152.789116	
163.129252	163.129252	
167.891156	167.891156	
174.331066	174.331066	
181.723356	181.723356	
193.106576	193.106576	
