1.043084	1.043084	
7.437642	7.437642	
13.106576	13.106576	
19.245432	19.245432	
23.825931	23.825931	
30.100423	30.100423	
37.583416	37.583416	
46.517657	46.517657	
51.778428	51.778428	
58.309040	58.309040	
64.386137	64.386137	
71.052804	71.052804	
78.082282	78.082282	
87.878201	87.878201	
97.265956	97.265956	
106.290899	106.290899	
112.549403	112.549403	
120.842461	120.842461	
125.695068	125.695068	
131.862869	131.862869	
137.894615	137.894615	
143.382143	143.382143	
150.411622	150.411622	
159.527268	159.527268	
167.599830	167.599830	
175.037472	175.037472	
183.336792	183.336792	
192.134978	192.134978	
198.212075	198.212075	
208.506860	208.506860	
214.856066	214.856066	
221.522733	221.522733	
229.549944	229.549944	
237.894615	237.894615	
245.740420	245.740420	
253.767631	253.767631	
259.391214	259.391214	
268.098697	268.098697	
275.173526	275.173526	
284.062415	284.062415	
289.413889	289.413889	
296.346515	296.346515	
302.106152	302.106152	
309.997308	309.997308	
315.893000	315.893000	
320.518850	320.518850	
326.459893	326.459893	
333.398669	333.398669	
340.745607	340.745607	
348.092546	348.092546	
353.670778	353.670778	
358.931549	358.931549	
366.958759	366.958759	
374.078941	374.078941	
380.609553	380.609553	
388.772818	388.772818	
396.981435	396.981435	
402.967830	402.967830	
410.768283	410.768283	
418.840846	418.840846	
424.781889	424.781889	
432.718397	432.718397	
437.843113	437.843113	
442.967830	442.967830	
448.591412	448.591412	
455.893000	455.893000	
460.836310	460.836310	
467.315211	467.315211	
473.437660	473.437660	
479.514758	479.514758	
487.723375	487.723375	
495.024962	495.024962	
499.560109	499.560109	
506.589588	506.589588	
513.120200	513.120200	
521.147411	521.147411	
526.589588	526.589588	
535.070313	535.070313	
542.099792	542.099792	
551.396844	551.396844	
561.873034	561.873034	
569.900245	569.900245	
574.798205	574.798205	
585.319747	585.319747	
596.657615	596.657615	
