2.494331	2.494331	
9.841270	9.841270	
18.956916	18.956916	
31.609977	31.609977	
41.224490	41.224490	
47.709751	47.709751	
55.555556	55.555556	
61.587302	61.587302	
68.707483	68.707483	
76.780045	76.780045	
87.936508	87.936508	
105.351474	105.351474	
114.784580	114.784580	
121.632653	121.632653	
131.247166	131.247166	
139.229025	139.229025	
144.852608	144.852608	
154.240363	154.240363	
162.086168	162.086168	
175.827664	175.827664	
187.256236	187.256236	
196.870748	196.870748	
207.074830	207.074830	
215.464853	215.464853	
223.582766	223.582766	
231.111111	231.111111	
236.235828	236.235828	
245.079365	245.079365	
255.374150	255.374150	
274.784580	274.784580	
286.485261	286.485261	
294.875283	294.875283	
300.770975	300.770975	
313.560091	313.560091	
323.537415	323.537415	
330.612245	330.612245	
338.775510	338.775510	
347.120181	347.120181	
359.637188	359.637188	
366.984127	366.984127	
374.195011	374.195011	
381.541950	381.541950	
391.882086	391.882086	
400.680272	400.680272	
406.303855	406.303855	
414.672612	414.672612	
426.757370	426.757370	
