2.040816	2.040816	
12.335601	12.335601	
22.040816	22.040816	
34.693878	34.693878	
39.773243	39.773243	
51.519274	51.519274	
62.902494	62.902494	
72.018141	72.018141	
90.385488	90.385488	
101.405896	101.405896	
116.145125	116.145125	
121.995465	121.995465	
127.981859	127.981859	
138.004535	138.004535	
146.621315	146.621315	
157.777778	157.777778	
164.943311	164.943311	
174.739229	174.739229	
180.232259	180.232259	
188.667633	188.667633	
197.420467	197.420467	
203.633619	203.633619	
213.928404	213.928404	
221.638154	221.638154	
228.350172	228.350172	
234.790082	234.790082	
244.449946	244.449946	
254.517973	254.517973	
265.175569	265.175569	
272.613211	272.613211	
284.812758	284.812758	
291.796885	291.796885	
304.177837	304.177837	
312.386454	312.386454	
317.601873	317.601873	
326.672168	326.672168	
340.141556	340.141556	
