2.539683	2.539683	
16.598639	16.598639	
30.022676	30.022676	
38.412698	38.412698	
48.934240	48.934240	
54.331066	54.331066	
60.770975	60.770975	
68.027211	68.027211	
82.312925	82.312925	
91.791383	91.791383	
101.224490	101.224490	
109.841270	109.841270	
122.766440	122.766440	
129.251701	129.251701	
137.097506	137.097506	
144.625850	144.625850	
154.739229	154.739229	
162.857143	162.857143	
172.380952	172.380952	
178.276644	178.276644	
187.301587	187.301587	
195.056689	195.056689	
203.492063	203.492063	
209.886621	209.886621	
217.233560	217.233560	
225.623583	225.623583	
233.832200	233.832200	
242.902494	242.902494	
250.929705	250.929705	
259.410431	259.410431	
268.253968	268.253968	
275.736961	275.736961	
283.582766	283.582766	
291.882086	291.882086	
298.684807	298.684807	
307.346939	307.346939	
315.192744	315.192744	
321.587302	321.587302	
332.426304	332.426304	
340.861678	340.861678	
346.485261	346.485261	
351.882086	351.882086	
359.319728	359.319728	
367.891156	367.891156	
373.469388	373.469388	
382.585034	382.585034	
395.102041	395.102041	
