3.356009	3.356009	
13.242630	13.242630	
23.401361	23.401361	
32.018141	32.018141	
44.217687	44.217687	
51.927438	51.927438	
58.412698	58.412698	
66.802721	66.802721	
76.507937	76.507937	
85.487528	85.487528	
93.922902	93.922902	
99.047619	99.047619	
110.839002	110.839002	
118.049887	118.049887	
132.879819	132.879819	
138.185941	138.185941	
147.301587	147.301587	
153.560091	153.560091	
165.215420	165.215420	
173.786848	173.786848	
179.274376	179.274376	
188.027211	188.027211	
201.950113	201.950113	
