2.131519	2.131519	
8.526077	8.526077	
13.378685	13.378685	
18.140590	18.140590	
22.811791	22.811791	
29.024943	29.024943	
36.190476	36.190476	
44.308390	44.308390	
52.108844	52.108844	
59.682540	59.682540	
64.217687	64.217687	
71.428571	71.428571	
86.122449	86.122449	
94.013605	94.013605	
99.319728	99.319728	
107.619048	107.619048	
122.539683	122.539683	
133.605442	133.605442	
144.761905	144.761905	
154.013605	154.013605	
165.850340	165.850340	
175.102041	175.102041	
180.952381	180.952381	
190.430839	190.430839	
205.396825	205.396825	
