1.995465	1.995465	
9.070295	9.070295	
15.555556	15.555556	
21.814059	21.814059	
28.571429	28.571429	
38.367347	38.367347	
43.537415	43.537415	
53.106576	53.106576	
60.000000	60.000000	
65.578231	65.578231	
71.428571	71.428571	
80.408163	80.408163	
89.160998	89.160998	
97.913832	97.913832	
107.891156	107.891156	
116.190476	116.190476	
125.668934	125.668934	
132.743764	132.743764	
139.455782	139.455782	
148.752834	148.752834	
157.505669	157.505669	
166.621315	166.621315	
177.188209	177.188209	
186.349206	186.349206	
195.011338	195.011338	
205.532880	205.532880	
214.240363	214.240363	
227.936508	227.936508	
233.650794	233.650794	
241.632653	241.632653	
251.111111	251.111111	
257.641723	257.641723	
264.535147	264.535147	
272.743764	272.743764	
279.002268	279.002268	
287.165533	287.165533	
295.736961	295.736961	
305.396825	305.396825	
314.467120	314.467120	
322.721088	322.721088	
331.292517	331.292517	
340.272109	340.272109	
349.886621	349.886621	
359.047619	359.047619	
365.714286	365.714286	
373.832200	373.832200	
381.859410	381.859410	
389.160998	389.160998	
394.285714	394.285714	
401.678005	401.678005	
407.165533	407.165533	
418.820862	418.820862	
428.299320	428.299320	
438.956916	438.956916	
444.081633	444.081633	
454.467120	454.467120	
462.811791	462.811791	
471.746032	471.746032	
479.591837	479.591837	
489.614512	489.614512	
501.859410	501.859410	
510.612245	510.612245	
520.362812	520.362812	
530.022676	530.022676	
536.916100	536.916100	
543.900227	543.900227	
549.433107	549.433107	
555.782313	555.782313	
563.038549	563.038549	
571.201814	571.201814	
578.095238	578.095238	
584.489796	584.489796	
592.426304	592.426304	
599.863946	599.863946	
604.852608	604.852608	
613.514739	613.514739	
620.544218	620.544218	
628.571429	628.571429	
636.870748	636.870748	
647.120181	647.120181	
656.734694	656.734694	
664.172336	664.172336	
672.108844	672.108844	
679.863946	679.863946	
687.664399	687.664399	
694.920635	694.920635	
704.263039	704.263039	
712.789116	712.789116	
718.594104	718.594104	
727.664399	727.664399	
740.816327	740.816327	
