1.995465	1.995465	
7.210884	7.210884	
15.736961	15.736961	
29.024943	29.024943	
37.052154	37.052154	
45.487528	45.487528	
53.877551	53.877551	
60.317460	60.317460	
68.662132	68.662132	
75.600907	75.600907	
81.541950	81.541950	
87.755102	87.755102	
94.693878	94.693878	
101.315193	101.315193	
114.512472	114.512472	
120.952381	120.952381	
129.115646	129.115646	
136.643991	136.643991	
144.625850	144.625850	
150.975057	150.975057	
160.907029	160.907029	
170.612245	170.612245	
184.444444	184.444444	
192.244898	192.244898	
201.904762	201.904762	
212.426304	212.426304	
222.630385	222.630385	
234.149660	234.149660	
246.439909	246.439909	
253.968254	253.968254	
263.990930	263.990930	
272.970522	272.970522	
278.140590	278.140590	
287.437642	287.437642	
301.904762	301.904762	
