1.224490	1.224490	
10.612245	10.612245	
22.857143	22.857143	
28.526077	28.526077	
34.421769	34.421769	
41.723356	41.723356	
49.070295	49.070295	
59.591837	59.591837	
68.616780	68.616780	
75.510204	75.510204	
84.671202	84.671202	
100.770975	100.770975	
108.616780	108.616780	
117.369615	117.369615	
127.029478	127.029478	
135.419501	135.419501	
146.666667	146.666667	
159.047619	159.047619	
166.984127	166.984127	
175.963719	175.963719	
181.360544	181.360544	
190.657596	190.657596	
202.176871	202.176871	
