11.655329	11.655329
26.757370	26.757370
33.877551	33.877551
40.861678	40.861678
49.342404	49.342404
57.324263	57.324263
64.081633	64.081633
69.886621	69.886621
78.956916	78.956916
86.666667	86.666667
97.142857	97.142857
106.167800	106.167800
114.512472	114.512472
122.086168	122.086168
130.113379	130.113379
138.367347	138.367347
143.492063	143.492063
151.564626	151.564626
164.943311	164.943311
